BPL_ID,BPL_tag,Name,Gender,Age,Pincode,address,District,state,past_enrolled_in_magic_bus,last_govt_data_updated_on,no_of_family_members,relation_to_head,is_head_of_family,current_age
BPL200489,yes,Pooja Iyer,Female,19,110001,"H.No. 918, Ward 22",New Delhi,Delhi,no,4/21/2021,6,Daughter,no,24
BPL200490,yes,Amit Sharma,Male,19,110001,"H.No. 244, Ward 8",New Delhi,Delhi,yes,4/21/2021,4,Daughter,no,24
BPL200492,yes,Rahul Sharma,Male,18,110001,"H.No. 66, Ward 18",New Delhi,Delhi,yes,4/21/2021,3,Brother,no,23
BPL200494,yes,Amit Gowda,Male,19,110001,"H.No. 398, Ward 4",New Delhi,Delhi,no,4/21/2021,5,Daughter,no,24
BPL200499,yes,Manoj Sharma,Male,18,110001,"H.No. 850, Ward 11",New Delhi,Delhi,no,4/21/2021,4,Daughter,no,23
BPL200501,yes,Anita Kumar,Female,18,110001,"H.No. 222, Ward 22",New Delhi,Delhi,yes,4/21/2021,6,Sister,no,23
BPL200502,yes,Pooja Verma,Female,20,110001,"H.No. 730, Ward 11",New Delhi,Delhi,yes,4/21/2021,5,Son,no,25
BPL200504,yes,Prakash Iyer,Male,19,110001,"H.No. 830, Ward 22",New Delhi,Delhi,no,4/21/2021,6,Son,no,24
BPL200505,yes,Deepak Das,Male,20,110001,"H.No. 396, Ward 12",New Delhi,Delhi,yes,4/21/2021,3,Brother,no,25
BPL200506,yes,Deepak Patil,Male,20,110001,"H.No. 610, Ward 7",New Delhi,Delhi,no,4/21/2021,5,Sister,no,25
BPL200510,yes,Sunita Verma,Female,18,110001,"H.No. 379, Ward 15",New Delhi,Delhi,no,4/21/2021,5,Son,no,23
BPL200513,yes,Suresh Iyer,Male,18,110001,"H.No. 657, Ward 3",New Delhi,Delhi,yes,4/21/2021,4,Brother,no,23
BPL200518,yes,Manoj Das,Male,19,110001,"H.No. 106, Ward 23",New Delhi,Delhi,no,4/21/2021,6,Daughter,no,24
BPL200520,yes,Prakash Sharma,Male,13,110001,"H.No. 516, Ward 7",New Delhi,Delhi,yes,4/21/2021,7,Spouse,no,18
BPL200522,yes,Anita Verma,Female,17,110001,"H.No. 421, Ward 11",New Delhi,Delhi,yes,4/21/2021,3,Spouse,yes,22
BPL200527,yes,Deepak Naidu,Male,17,110001,"H.No. 525, Ward 23",New Delhi,Delhi,no,4/21/2021,6,Spouse,no,22
BPL200529,yes,Neha Naidu,Female,15,110001,"H.No. 376, Ward 4",New Delhi,Delhi,no,4/21/2021,4,Father,no,20
BPL200534,yes,Vikas Reddy,Male,15,110001,"H.No. 28, Ward 21",New Delhi,Delhi,yes,4/21/2021,5,Mother,yes,20
BPL200546,yes,Asha Sharma,Female,17,110001,"H.No. 500, Ward 4",New Delhi,Delhi,yes,4/21/2021,5,Father,yes,22
BPL200547,yes,Rahul Sharma,Male,13,110001,"H.No. 400, Ward 3",New Delhi,Delhi,yes,4/21/2021,3,Mother,no,18
BPL200548,yes,Sunita Naidu,Female,16,110001,"H.No. 130, Ward 22",New Delhi,Delhi,no,4/21/2021,7,Head,no,21
BPL200553,yes,Asha Naidu,Female,14,110001,"H.No. 854, Ward 2",New Delhi,Delhi,yes,4/21/2021,3,Father,yes,19
BPL200554,yes,Rahul Singh,Male,16,110001,"H.No. 471, Ward 15",New Delhi,Delhi,yes,4/21/2021,5,Mother,no,21
BPL200558,yes,Prakash Kumar,Male,14,110001,"H.No. 402, Ward 23",New Delhi,Delhi,no,4/21/2021,6,Mother,no,19
BPL200565,yes,Neha Kumar,Female,16,110001,"H.No. 113, Ward 10",New Delhi,Delhi,no,4/21/2021,5,Head,yes,21
BPL200569,yes,Sunita Naidu,Female,16,110001,"H.No. 327, Ward 7",New Delhi,Delhi,no,4/21/2021,6,Spouse,no,21
BPL200572,yes,Asha Naidu,Female,18,400001,"H.No. 323, Ward 16",Mumbai,Maharashtra,yes,4/21/2021,3,Son,no,23
BPL200573,yes,Deepak Sharma,Male,18,400001,"H.No. 345, Ward 6",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,23
BPL200575,yes,Anita Reddy,Female,20,400001,"H.No. 270, Ward 23",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,25
BPL200576,yes,Deepak Singh,Male,18,400001,"H.No. 380, Ward 13",Mumbai,Maharashtra,yes,4/21/2021,3,Daughter,no,23
BPL200577,yes,Ritu Patil,Female,20,400001,"H.No. 296, Ward 4",Mumbai,Maharashtra,yes,4/21/2021,6,Brother,no,25
BPL200578,yes,Ritu Gowda,Female,19,400001,"H.No. 60, Ward 24",Mumbai,Maharashtra,no,4/21/2021,3,Daughter,no,24
BPL200580,yes,Vikas Iyer,Male,19,400001,"H.No. 536, Ward 16",Mumbai,Maharashtra,yes,4/21/2021,4,Daughter,no,24
BPL200581,yes,Deepak Iyer,Male,20,400001,"H.No. 883, Ward 9",Mumbai,Maharashtra,yes,4/21/2021,6,Sister,no,25
BPL200582,yes,Asha Singh,Female,20,400001,"H.No. 137, Ward 22",Mumbai,Maharashtra,yes,4/21/2021,3,Daughter,no,25
BPL200586,yes,Vikas Gowda,Male,20,400001,"H.No. 24, Ward 23",Mumbai,Maharashtra,yes,4/21/2021,3,Sister,no,25
BPL200588,yes,Lakshmi Gowda,Female,19,400001,"H.No. 909, Ward 8",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,24
BPL200592,yes,Ritu Reddy,Female,20,400001,"H.No. 995, Ward 7",Mumbai,Maharashtra,yes,4/21/2021,3,Son,no,25
BPL200594,yes,Manoj Kumar,Male,19,400001,"H.No. 858, Ward 21",Mumbai,Maharashtra,no,4/21/2021,6,Son,no,24
BPL200601,yes,Anil Iyer,Male,19,400001,"H.No. 72, Ward 2",Mumbai,Maharashtra,yes,4/21/2021,6,Daughter,no,24
BPL200604,yes,Kavya Naidu,Female,19,400001,"H.No. 961, Ward 14",Mumbai,Maharashtra,no,4/21/2021,5,Brother,no,24
BPL200607,yes,Pooja Singh,Female,20,400001,"H.No. 350, Ward 19",Mumbai,Maharashtra,no,4/21/2021,3,Son,no,25
BPL200609,yes,Asha Das,Female,19,400001,"H.No. 374, Ward 18",Mumbai,Maharashtra,yes,4/21/2021,4,Brother,no,24
BPL200612,yes,Lakshmi Gowda,Female,18,400001,"H.No. 265, Ward 4",Mumbai,Maharashtra,yes,4/21/2021,5,Brother,no,23
BPL200614,yes,Pooja Naidu,Female,19,400001,"H.No. 519, Ward 13",Mumbai,Maharashtra,no,4/21/2021,5,Daughter,no,24
BPL200621,yes,Divya Naidu,Female,18,400001,"H.No. 587, Ward 4",Mumbai,Maharashtra,yes,4/21/2021,5,Son,no,23
BPL200623,yes,Lakshmi Naidu,Female,20,400001,"H.No. 246, Ward 14",Mumbai,Maharashtra,no,4/21/2021,4,Sister,no,25
BPL200625,yes,Ritu Kumar,Female,18,400001,"H.No. 444, Ward 10",Mumbai,Maharashtra,yes,4/21/2021,6,Sister,no,23
BPL200629,yes,Amit Sharma,Male,19,400001,"H.No. 248, Ward 11",Mumbai,Maharashtra,yes,4/21/2021,3,Son,no,24
BPL200630,yes,Kavya Naidu,Female,18,400001,"H.No. 426, Ward 1",Mumbai,Maharashtra,yes,4/21/2021,3,Son,no,23
BPL200633,yes,Vikas Das,Male,20,400001,"H.No. 8, Ward 13",Mumbai,Maharashtra,yes,4/21/2021,3,Brother,no,25
BPL200636,yes,Amit Patil,Male,20,400001,"H.No. 398, Ward 21",Mumbai,Maharashtra,no,4/21/2021,5,Sister,no,25
BPL200637,yes,Manoj Naidu,Male,19,400001,"H.No. 910, Ward 18",Mumbai,Maharashtra,yes,4/21/2021,4,Brother,no,24
BPL200640,yes,Manoj Sharma,Male,18,400001,"H.No. 865, Ward 6",Mumbai,Maharashtra,yes,4/21/2021,5,Brother,no,23
BPL200642,yes,Arjun Patil,Male,19,400001,"H.No. 310, Ward 1",Mumbai,Maharashtra,no,4/21/2021,3,Daughter,no,24
BPL200643,yes,Lakshmi Sharma,Female,20,400001,"H.No. 693, Ward 20",Mumbai,Maharashtra,yes,4/21/2021,4,Sister,no,25
BPL200645,yes,Divya Verma,Female,20,400001,"H.No. 858, Ward 12",Mumbai,Maharashtra,no,4/21/2021,3,Son,no,25
BPL200647,yes,Amit Patil,Male,19,400001,"H.No. 678, Ward 24",Mumbai,Maharashtra,yes,4/21/2021,5,Son,no,24
BPL200648,yes,Pooja Sharma,Female,19,400001,"H.No. 728, Ward 3",Mumbai,Maharashtra,yes,4/21/2021,4,Son,no,24
BPL200649,yes,Vikas Kumar,Male,18,400001,"H.No. 555, Ward 10",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,23
BPL200656,yes,Pooja Kumar,Female,19,400001,"H.No. 935, Ward 16",Mumbai,Maharashtra,no,4/21/2021,4,Daughter,no,24
BPL200657,yes,Pooja Kumar,Female,19,400001,"H.No. 152, Ward 5",Mumbai,Maharashtra,no,4/21/2021,4,Sister,no,24
BPL200659,yes,Sunita Gowda,Female,20,400001,"H.No. 11, Ward 18",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,25
BPL200662,yes,Suresh Naidu,Male,20,400001,"H.No. 306, Ward 6",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,25
BPL200664,yes,Amit Naidu,Male,19,400001,"H.No. 756, Ward 17",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,24
BPL200669,yes,Kavya Das,Female,19,400001,"H.No. 539, Ward 2",Mumbai,Maharashtra,no,4/21/2021,5,Son,no,24
BPL200672,yes,Divya Reddy,Female,19,400001,"H.No. 673, Ward 24",Mumbai,Maharashtra,no,4/21/2021,6,Daughter,no,24
BPL200674,yes,Divya Singh,Female,19,400001,"H.No. 466, Ward 6",Mumbai,Maharashtra,yes,4/21/2021,3,Brother,no,24
BPL200678,yes,Rohit Iyer,Male,20,400001,"H.No. 723, Ward 8",Mumbai,Maharashtra,yes,4/21/2021,5,Daughter,no,25
BPL200679,yes,Divya Reddy,Female,18,400001,"H.No. 59, Ward 1",Mumbai,Maharashtra,yes,4/21/2021,4,Daughter,no,23
BPL200682,yes,Neha Naidu,Female,20,400001,"H.No. 54, Ward 16",Mumbai,Maharashtra,yes,4/21/2021,6,Daughter,no,25
BPL200683,yes,Lakshmi Naidu,Female,20,400001,"H.No. 879, Ward 23",Mumbai,Maharashtra,no,4/21/2021,6,Daughter,no,25
BPL200684,yes,Ritu Kumar,Female,19,400001,"H.No. 874, Ward 13",Mumbai,Maharashtra,no,4/21/2021,5,Daughter,no,24
BPL200685,yes,Lakshmi Singh,Female,18,400001,"H.No. 160, Ward 9",Mumbai,Maharashtra,yes,4/21/2021,5,Son,no,23
BPL200686,yes,Neha Verma,Female,19,400001,"H.No. 959, Ward 25",Mumbai,Maharashtra,no,4/21/2021,6,Daughter,no,24
BPL200687,yes,Pooja Singh,Female,18,400001,"H.No. 419, Ward 8",Mumbai,Maharashtra,yes,4/21/2021,3,Son,no,23
BPL200688,yes,Kavya Kumar,Female,19,400001,"H.No. 188, Ward 22",Mumbai,Maharashtra,yes,4/21/2021,3,Sister,no,24
BPL200691,yes,Asha Patil,Female,18,400001,"H.No. 147, Ward 21",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,23
BPL200692,yes,Asha Das,Female,19,400001,"H.No. 94, Ward 21",Mumbai,Maharashtra,no,4/21/2021,4,Daughter,no,24
BPL200696,yes,Amit Gowda,Male,18,400001,"H.No. 485, Ward 7",Mumbai,Maharashtra,no,4/21/2021,4,Brother,no,23
BPL200700,yes,Kavya Patil,Female,19,400001,"H.No. 921, Ward 7",Mumbai,Maharashtra,yes,4/21/2021,3,Son,no,24
BPL200702,yes,Vikas Reddy,Male,19,400001,"H.No. 171, Ward 2",Mumbai,Maharashtra,no,4/21/2021,5,Brother,no,24
BPL200704,yes,Arjun Gowda,Male,20,400001,"H.No. 79, Ward 17",Mumbai,Maharashtra,no,4/21/2021,6,Sister,no,25
BPL200709,yes,Deepak Iyer,Male,20,400001,"H.No. 190, Ward 9",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,25
BPL200711,yes,Rahul Singh,Male,20,400001,"H.No. 427, Ward 23",Mumbai,Maharashtra,yes,4/21/2021,5,Sister,no,25
BPL200715,yes,Arjun Iyer,Male,20,400001,"H.No. 966, Ward 17",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,25
BPL200716,yes,Suresh Sharma,Male,19,400001,"H.No. 794, Ward 24",Mumbai,Maharashtra,yes,4/21/2021,4,Brother,no,24
BPL200719,yes,Sunita Verma,Female,19,400001,"H.No. 536, Ward 24",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,24
BPL200724,yes,Sunita Iyer,Female,20,400001,"H.No. 769, Ward 10",Mumbai,Maharashtra,yes,4/21/2021,4,Daughter,no,25
BPL200725,yes,Anita Naidu,Female,19,400001,"H.No. 84, Ward 13",Mumbai,Maharashtra,no,4/21/2021,5,Brother,no,24
BPL200726,yes,Divya Verma,Female,18,400001,"H.No. 602, Ward 20",Mumbai,Maharashtra,no,4/21/2021,6,Brother,no,23
BPL200728,yes,Amit Singh,Male,19,400001,"H.No. 591, Ward 20",Mumbai,Maharashtra,no,4/21/2021,5,Son,no,24
BPL200729,yes,Divya Gowda,Female,19,400001,"H.No. 233, Ward 16",Mumbai,Maharashtra,no,4/21/2021,4,Sister,no,24
BPL200735,yes,Sunita Reddy,Female,13,400001,"H.No. 544, Ward 17",Mumbai,Maharashtra,yes,4/21/2021,7,Spouse,yes,18
BPL200739,yes,Deepak Kumar,Male,15,400001,"H.No. 781, Ward 16",Mumbai,Maharashtra,no,4/21/2021,4,Father,yes,20
BPL200740,yes,Divya Verma,Female,17,400001,"H.No. 710, Ward 24",Mumbai,Maharashtra,yes,4/21/2021,3,Father,no,22
BPL200741,yes,Anil Naidu,Male,16,400001,"H.No. 492, Ward 2",Mumbai,Maharashtra,yes,4/21/2021,6,Head,no,21
BPL200742,yes,Meena Sharma,Female,13,400001,"H.No. 372, Ward 6",Mumbai,Maharashtra,yes,4/21/2021,6,Mother,no,18
BPL200749,yes,Rahul Das,Male,13,400001,"H.No. 834, Ward 20",Mumbai,Maharashtra,no,4/21/2021,5,Mother,no,18
BPL200751,yes,Vikas Singh,Male,13,400001,"H.No. 931, Ward 6",Mumbai,Maharashtra,yes,4/21/2021,7,Spouse,no,18
BPL200754,yes,Neha Das,Female,13,400001,"H.No. 490, Ward 5",Mumbai,Maharashtra,no,4/21/2021,7,Mother,no,18
BPL200761,yes,Ritu Kumar,Female,13,400001,"H.No. 840, Ward 12",Mumbai,Maharashtra,yes,4/21/2021,4,Spouse,no,18
BPL200767,yes,Divya Gowda,Female,16,400001,"H.No. 411, Ward 14",Mumbai,Maharashtra,yes,4/21/2021,7,Head,yes,21
BPL200180,yes,Asha Verma,Female,18,560001,"H.No. 940, Ward 12",Bengaluru,Karnataka,yes,4/21/2021,5,Sister,no,23
BPL200181,yes,Asha Patil,Female,20,560001,"H.No. 5, Ward 23",Bengaluru,Karnataka,no,4/21/2021,6,Daughter,no,25
BPL200182,yes,Vikas Reddy,Male,19,560001,"H.No. 820, Ward 11",Bengaluru,Karnataka,no,4/21/2021,4,Sister,no,24
BPL200183,yes,Divya Sharma,Female,18,560001,"H.No. 677, Ward 21",Bengaluru,Karnataka,yes,4/21/2021,6,Son,no,23
BPL200184,yes,Pooja Iyer,Female,18,560001,"H.No. 648, Ward 10",Bengaluru,Karnataka,yes,4/21/2021,4,Son,no,23
BPL200185,yes,Lakshmi Reddy,Female,19,560001,"H.No. 185, Ward 12",Bengaluru,Karnataka,yes,4/21/2021,4,Brother,no,24
BPL200189,yes,Arjun Patil,Male,20,560001,"H.No. 337, Ward 8",Bengaluru,Karnataka,yes,4/21/2021,3,Brother,no,25
BPL200190,yes,Vikas Kumar,Male,19,560001,"H.No. 191, Ward 9",Bengaluru,Karnataka,no,4/21/2021,6,Daughter,no,24
BPL200191,yes,Rahul Naidu,Male,19,560001,"H.No. 355, Ward 13",Bengaluru,Karnataka,yes,4/21/2021,6,Son,no,24
BPL200192,yes,Lakshmi Iyer,Female,20,560001,"H.No. 234, Ward 12",Bengaluru,Karnataka,yes,4/21/2021,3,Sister,no,25
BPL200193,yes,Pooja Verma,Female,18,560001,"H.No. 524, Ward 22",Bengaluru,Karnataka,no,4/21/2021,4,Brother,no,23
BPL200196,yes,Vikas Verma,Male,20,560001,"H.No. 171, Ward 15",Bengaluru,Karnataka,yes,4/21/2021,5,Brother,no,25
BPL200202,yes,Anita Verma,Female,20,560001,"H.No. 859, Ward 18",Bengaluru,Karnataka,yes,4/21/2021,5,Sister,no,25
BPL200203,yes,Amit Naidu,Male,19,560001,"H.No. 830, Ward 3",Bengaluru,Karnataka,yes,4/21/2021,3,Daughter,no,24
BPL200207,yes,Divya Sharma,Female,18,560001,"H.No. 559, Ward 2",Bengaluru,Karnataka,no,4/21/2021,4,Sister,no,23
BPL200214,yes,Vikas Verma,Male,19,560001,"H.No. 485, Ward 16",Bengaluru,Karnataka,no,4/21/2021,6,Brother,no,24
BPL200215,yes,Prakash Das,Male,19,560001,"H.No. 491, Ward 2",Bengaluru,Karnataka,yes,4/21/2021,5,Brother,no,24
BPL200216,yes,Suresh Patil,Male,19,560001,"H.No. 894, Ward 16",Bengaluru,Karnataka,yes,4/21/2021,3,Daughter,no,24
BPL200219,yes,Lakshmi Verma,Female,20,560001,"H.No. 379, Ward 2",Bengaluru,Karnataka,no,4/21/2021,5,Sister,no,25
BPL200220,yes,Anita Verma,Female,19,560001,"H.No. 46, Ward 1",Bengaluru,Karnataka,yes,4/21/2021,3,Sister,no,24
BPL200222,yes,Amit Iyer,Male,19,560001,"H.No. 401, Ward 15",Bengaluru,Karnataka,yes,4/21/2021,5,Daughter,no,24
BPL200224,yes,Lakshmi Kumar,Female,19,560001,"H.No. 123, Ward 25",Bengaluru,Karnataka,yes,4/21/2021,6,Brother,no,24
BPL200226,yes,Pooja Naidu,Female,20,560001,"H.No. 233, Ward 3",Bengaluru,Karnataka,yes,4/21/2021,3,Brother,no,25
BPL200228,yes,Lakshmi Gowda,Female,18,560001,"H.No. 368, Ward 9",Bengaluru,Karnataka,yes,4/21/2021,4,Sister,no,23
BPL200230,yes,Ritu Reddy,Female,20,560001,"H.No. 239, Ward 4",Bengaluru,Karnataka,yes,4/21/2021,6,Son,no,25
BPL200231,yes,Sunita Sharma,Female,18,560001,"H.No. 262, Ward 24",Bengaluru,Karnataka,yes,4/21/2021,5,Daughter,no,23
BPL200234,yes,Arjun Reddy,Male,19,560001,"H.No. 875, Ward 5",Bengaluru,Karnataka,yes,4/21/2021,4,Son,no,24
BPL200242,yes,Amit Naidu,Male,19,560001,"H.No. 107, Ward 20",Bengaluru,Karnataka,no,4/21/2021,4,Son,no,24
BPL200243,yes,Divya Kumar,Female,19,560001,"H.No. 361, Ward 16",Bengaluru,Karnataka,yes,4/21/2021,6,Sister,no,24
BPL200246,yes,Anil Kumar,Male,18,560001,"H.No. 314, Ward 22",Bengaluru,Karnataka,no,4/21/2021,6,Son,no,23
BPL200249,yes,Meena Reddy,Female,20,560001,"H.No. 81, Ward 12",Bengaluru,Karnataka,yes,4/21/2021,4,Daughter,no,25
BPL200256,yes,Deepak Singh,Male,18,560001,"H.No. 994, Ward 23",Bengaluru,Karnataka,no,4/21/2021,5,Brother,no,23
BPL200258,yes,Amit Gowda,Male,19,560001,"H.No. 220, Ward 15",Bengaluru,Karnataka,yes,4/21/2021,4,Son,no,24
BPL200260,yes,Kavya Gowda,Female,19,560001,"H.No. 964, Ward 24",Bengaluru,Karnataka,no,4/21/2021,3,Sister,no,24
BPL200263,yes,Suresh Das,Male,20,560001,"H.No. 216, Ward 2",Bengaluru,Karnataka,yes,4/21/2021,4,Sister,no,25
BPL200266,yes,Asha Kumar,Female,19,560001,"H.No. 632, Ward 21",Bengaluru,Karnataka,yes,4/21/2021,6,Daughter,no,24
BPL200271,yes,Manoj Sharma,Male,20,560001,"H.No. 234, Ward 2",Bengaluru,Karnataka,yes,4/21/2021,3,Son,no,25
BPL200275,yes,Divya Sharma,Female,20,560001,"H.No. 656, Ward 1",Bengaluru,Karnataka,yes,4/21/2021,3,Brother,no,25
BPL200281,yes,Ritu Patil,Female,18,560001,"H.No. 669, Ward 10",Bengaluru,Karnataka,yes,4/21/2021,3,Son,no,23
BPL200284,yes,Divya Das,Female,19,560001,"H.No. 43, Ward 23",Bengaluru,Karnataka,no,4/21/2021,4,Son,no,24
BPL200286,yes,Anita Sharma,Female,20,560001,"H.No. 16, Ward 8",Bengaluru,Karnataka,yes,4/21/2021,3,Sister,no,25
BPL200287,yes,Prakash Gowda,Male,20,560001,"H.No. 740, Ward 5",Bengaluru,Karnataka,no,4/21/2021,5,Son,no,25
BPL200290,yes,Sunita Kumar,Female,18,560001,"H.No. 72, Ward 15",Bengaluru,Karnataka,no,4/21/2021,4,Daughter,no,23
BPL200292,yes,Rohit Verma,Male,20,560001,"H.No. 99, Ward 10",Bengaluru,Karnataka,yes,4/21/2021,5,Son,no,25
BPL200293,yes,Prakash Singh,Male,19,560001,"H.No. 46, Ward 4",Bengaluru,Karnataka,yes,4/21/2021,3,Daughter,no,24
BPL200297,yes,Divya Gowda,Female,19,560001,"H.No. 15, Ward 19",Bengaluru,Karnataka,yes,4/21/2021,4,Sister,no,24
BPL200299,yes,Divya Verma,Female,19,560001,"H.No. 91, Ward 20",Bengaluru,Karnataka,yes,4/21/2021,4,Brother,no,24
BPL200300,yes,Asha Naidu,Female,19,560001,"H.No. 881, Ward 22",Bengaluru,Karnataka,yes,4/21/2021,6,Sister,no,24
BPL200301,yes,Prakash Naidu,Male,19,560001,"H.No. 748, Ward 1",Bengaluru,Karnataka,no,4/21/2021,5,Daughter,no,24
BPL200303,yes,Suresh Das,Male,19,560001,"H.No. 275, Ward 16",Bengaluru,Karnataka,no,4/21/2021,5,Daughter,no,24
BPL200310,yes,Neha Verma,Female,19,560001,"H.No. 769, Ward 6",Bengaluru,Karnataka,yes,4/21/2021,3,Daughter,no,24
BPL200311,yes,Kavya Patil,Female,20,560001,"H.No. 322, Ward 14",Bengaluru,Karnataka,yes,4/21/2021,4,Son,no,25
BPL200314,yes,Prakash Verma,Male,19,560001,"H.No. 579, Ward 24",Bengaluru,Karnataka,no,4/21/2021,6,Son,no,24
BPL200320,yes,Amit Verma,Male,15,560001,"H.No. 137, Ward 2",Bengaluru,Karnataka,yes,4/21/2021,6,Spouse,no,20
BPL200323,yes,Sunita Das,Female,13,560001,"H.No. 480, Ward 8",Bengaluru,Karnataka,no,4/21/2021,5,Head,no,18
BPL200329,yes,Arjun Naidu,Male,17,560001,"H.No. 628, Ward 3",Bengaluru,Karnataka,no,4/21/2021,5,Spouse,yes,22
BPL200333,yes,Kavya Gowda,Female,17,560001,"H.No. 363, Ward 25",Bengaluru,Karnataka,yes,4/21/2021,4,Spouse,yes,22
BPL200334,yes,Amit Iyer,Male,16,560001,"H.No. 307, Ward 3",Bengaluru,Karnataka,no,4/21/2021,6,Head,no,21
BPL200335,yes,Sunita Naidu,Female,14,560001,"H.No. 927, Ward 22",Bengaluru,Karnataka,no,4/21/2021,6,Mother,yes,19
BPL200336,yes,Pooja Verma,Female,13,560001,"H.No. 618, Ward 21",Bengaluru,Karnataka,yes,4/21/2021,4,Father,no,18
BPL200348,yes,Vikas Sharma,Male,14,560001,"H.No. 716, Ward 14",Bengaluru,Karnataka,no,4/21/2021,4,Head,no,19
BPL200349,yes,Rohit Gowda,Male,16,560001,"H.No. 771, Ward 17",Bengaluru,Karnataka,no,4/21/2021,7,Mother,no,21
BPL200350,yes,Suresh Naidu,Male,14,560001,"H.No. 538, Ward 19",Bengaluru,Karnataka,yes,4/21/2021,7,Head,yes,19
BPL200354,yes,Asha Naidu,Female,13,560001,"H.No. 789, Ward 15",Bengaluru,Karnataka,yes,4/21/2021,5,Spouse,yes,18
BPL200357,yes,Anil Naidu,Male,15,560001,"H.No. 555, Ward 1",Bengaluru,Karnataka,yes,4/21/2021,6,Father,yes,20
BPL200367,yes,Lakshmi Gowda,Female,13,560001,"H.No. 841, Ward 22",Bengaluru,Karnataka,yes,4/21/2021,7,Head,no,18
BPL200780,yes,Asha Das,Female,20,600001,"H.No. 388, Ward 5",Chennai,Tamil Nadu,yes,4/21/2021,4,Son,no,25
BPL200784,yes,Kavya Gowda,Female,18,600001,"H.No. 206, Ward 19",Chennai,Tamil Nadu,yes,4/21/2021,6,Daughter,no,23
BPL200785,yes,Kavya Das,Female,18,600001,"H.No. 567, Ward 19",Chennai,Tamil Nadu,yes,4/21/2021,3,Daughter,no,23
BPL200787,yes,Ritu Iyer,Female,19,600001,"H.No. 495, Ward 24",Chennai,Tamil Nadu,yes,4/21/2021,4,Daughter,no,24
BPL200789,yes,Lakshmi Iyer,Female,19,600001,"H.No. 757, Ward 4",Chennai,Tamil Nadu,yes,4/21/2021,6,Son,no,24
BPL200791,yes,Prakash Reddy,Male,18,600001,"H.No. 310, Ward 25",Chennai,Tamil Nadu,no,4/21/2021,6,Son,no,23
BPL200795,yes,Anil Das,Male,20,600001,"H.No. 580, Ward 21",Chennai,Tamil Nadu,no,4/21/2021,6,Daughter,no,25
BPL200796,yes,Sunita Naidu,Female,19,600001,"H.No. 58, Ward 11",Chennai,Tamil Nadu,no,4/21/2021,5,Daughter,no,24
BPL200797,yes,Arjun Kumar,Male,18,600001,"H.No. 844, Ward 18",Chennai,Tamil Nadu,yes,4/21/2021,3,Daughter,no,23
BPL200799,yes,Vikas Naidu,Male,20,600001,"H.No. 880, Ward 15",Chennai,Tamil Nadu,no,4/21/2021,6,Brother,no,25
BPL200802,yes,Neha Das,Female,19,600001,"H.No. 803, Ward 3",Chennai,Tamil Nadu,no,4/21/2021,3,Brother,no,24
BPL200803,yes,Ritu Sharma,Female,20,600001,"H.No. 728, Ward 10",Chennai,Tamil Nadu,no,4/21/2021,4,Son,no,25
BPL200804,yes,Rahul Iyer,Male,18,600001,"H.No. 8, Ward 11",Chennai,Tamil Nadu,no,4/21/2021,6,Son,no,23
BPL200807,yes,Rohit Naidu,Male,18,600001,"H.No. 766, Ward 8",Chennai,Tamil Nadu,yes,4/21/2021,3,Brother,no,23
BPL200808,yes,Meena Singh,Female,19,600001,"H.No. 550, Ward 17",Chennai,Tamil Nadu,no,4/21/2021,4,Son,no,24
BPL200809,yes,Suresh Das,Male,18,600001,"H.No. 916, Ward 21",Chennai,Tamil Nadu,yes,4/21/2021,3,Brother,no,23
BPL200813,yes,Deepak Sharma,Male,19,600001,"H.No. 760, Ward 8",Chennai,Tamil Nadu,yes,4/21/2021,4,Son,no,24
BPL200814,yes,Lakshmi Reddy,Female,19,600001,"H.No. 913, Ward 20",Chennai,Tamil Nadu,no,4/21/2021,3,Daughter,no,24
BPL200816,yes,Ritu Verma,Female,18,600001,"H.No. 977, Ward 25",Chennai,Tamil Nadu,yes,4/21/2021,4,Son,no,23
BPL200819,yes,Pooja Reddy,Female,19,600001,"H.No. 134, Ward 4",Chennai,Tamil Nadu,yes,4/21/2021,3,Sister,no,24
BPL200825,yes,Lakshmi Iyer,Female,19,600001,"H.No. 429, Ward 14",Chennai,Tamil Nadu,yes,4/21/2021,3,Daughter,no,24
BPL200826,yes,Deepak Kumar,Male,18,600001,"H.No. 802, Ward 17",Chennai,Tamil Nadu,yes,4/21/2021,5,Sister,no,23
BPL200827,yes,Pooja Verma,Female,20,600001,"H.No. 953, Ward 10",Chennai,Tamil Nadu,no,4/21/2021,4,Son,no,25
BPL200828,yes,Lakshmi Das,Female,19,600001,"H.No. 849, Ward 4",Chennai,Tamil Nadu,yes,4/21/2021,3,Son,no,24
